video_id	video_title
i-v-bJhK5yc	Best VGM 1811 - Undertale - Death by Glamour
hFgqnQLyqqE	Best VGM 1812 - Sonic Lost World - Sea Bottom Segue
GAVePrZeGTc	Best VGM 1813 - SaGa Frontier - Battle Theme 1
N6hzEQyU6QM	Best VGM 1815 - Grounseed - Maze of Spirits
0yKsce_NsWA	Best VGM 1816 - Shadow Hearts III - Rum and Tequila (Rio de Janeiro)
OIsI5kUyLcI	Best VGM 1817 - Super Mario Maker - Title Theme
TMhh7ApHESo	Best VGM 1818 - Super Win the Game - Razor's Edge
yV7eGX8y2dM	Best VGM 1819 - Hotline Miami 2 - Technoir (Feat. Noir Deco)
q_ClDJNpFV8	Best VGM 1820 - Silent Hill 3 - Never Forgive Me, Never Forget Me
Zee9VKBU_Vk	Best VGM 1821 - Fallout 3 - What Remains (Explore 7)
AC58piv97eM	Best VGM 1822 - The Binding of Isaac : Afterbirth - Kave Diluvii
0OMlZPg8tl4	Best VGM 1823 - Robocop 3 (C64) - Title Theme
1MRrLo4awBI	Best VGM 1824 - Golden Sun - Crossbone Isle
TPW9GRiGTek	Best VGM 1825 - Yoshi's Woolly World - King Bowser's Castle ~ Final Hall
Ovn18xiJIKY	Best VGM 1826 - Dragon Quest VI - In The Town
gLfz9w6jmJM	Best VGM 1827 - Machinarium - The Prison
h8wD8Dmxr94	Best VGM 1828 - Dragon Ball Z : The Legacy of Goku II - East District 439
ggTedyRHx20	Best VGM 1829 - Qbeh-1 : The Atlas Cube - Labyrinth
Xw58jPitU-Q	Best VGM 1830 - Ys Origin - Water Prison
tqyigq3uWzo	Best VGM 1831 - Perfect Dark - Chicago Stealth
pIC5D1F9EQQ	Best VGM 1832 - Zelda II : The Adventure of Link - Great Palace
1wskjjST4F8	Best VGM 1833 - Plok - Boss
wyYpZvfAUso	Best VGM 1834 - Soul Calibur - The New Legend (Kilik & Edge's Theme)
hlQ-DG9Jy3Y	Best VGM 1835 - Pop'n Music 2 - Love Is Strong To The Sky (lnstrumental Best)
Xo1gsf_pmzM	Best VGM 1836 - Super Mario 3D World - Piranha Creeper Creek
z5ndH9xEVlo	Best VGM 1837 - Streets of Rage - The Last Soul (Stage 8)
iMeBQBv2ACs	Best VGM 1838 - Etrian Mystery Dungeon - Waterfall Woodlands
HW5WcFpYDc4	Best VGM 1839 - Mega Man Battle Network 5 : Double Team - Network Space (Internet Area)
1UzoyIwC3Lg	Best VGM 1840 - Master Spy - Mission 2 (Mansion)
vrWC1PosXSI	Best VGM 1841 - Legend of Dragoon - Ruined Seles
yZ5gFAjZsS4	Best VGM 1842 - Wolverine - Stage 1
ehxzly2ogW4	Best VGM 1843 - Xenoblade Chronicles X - THEMEX
mX78VEVMSVo	Best VGM 1844 - Arcana - Shrine for the Worship of Chaos
L5t48bbzRDs	Best VGM 1845 - Xenosaga II - U.M.N. Control Center
f0UzNWcwC30	Best VGM 1846 - Tales of Graces - A Crevasse Where Winter Has Started
eyiABstbKJE	Best VGM 1847 - Kirby's Return to Dreamland - Chilly Area (Sundae Snowstorm)
Luko2A5gNpk	Best VGM 1848 - Metroid Prime - Phendrana Drifts (Demo Disk Version)
dim1KXcN34U	Best VGM 1849 - ActRaiser - North Wall
xhVwxYU23RU	Best VGM 1850 - Bejeweled 3 - Ice Storm
56oPoX8sCcY	Best VGM 1851 - Zelda : Twilight Princess - Snowpeak Ruins
wXXgqWHDp18	Best VGM 1853 - Tales of Zestiria - The Melody of Water Will Lead the Way
LcFX7lFjfqA	Best VGM 1854 - Shin Megami Tensei IV - Battle ~ b2 (Boss Theme 2)
r7owYv6_tuw	Best VGM 1855 - Tobal No. 1 - Aqua and Trees
nesYhwViPkc	[GOTY 2015 #10] Best VGM 1856 - The Legend of Zelda : Tri Force Heroes - Water Temple
r6dC9N4WgSY	[GOTY 2015 #9] Best VGM 1857 - Lisa the Joyful - Arrow to the Head (vs Ranked #2 ~ Sindy Gallows)
Rj9bp-bp-TA	[GOTY 2015 #8] Best VGM 1858 - Grow Home - Star Plant
naIUUMurT5U	[GOTY 2015 #7] Best VGM 1859 - Lara Croft GO - Temple Of The Wise (Distant Melody)
qR8x99ylgqc	[GOTY 2015 #6] Best VGM 1860 - Axiom Verge - Amnesia
lcOky3CKCa0	[GOTY 2015 #5] Best VGM 1861 - Yoshi's Woolly World - Sponge Cave Spelunking
nL5Y2NmHn38	[GOTY 2015 #4] Best VGM 1862 - Fallout 4 - Rebuild, Renew
EpbcztAybh0	[GOTY 2015 #3] Best VGM 1863 - Super Mario Maker - NSMBU Overworld (Edit Mode)
9rldISzBkjE	[GOTY 2015 #2] Best VGM 1864 - Undertale - Hopes and Dreams
jTZEuazir4s	[GOTY 2015 #1] Best VGM 1865 - Environmental Station Alpha - Sinking Feeling
dMYW4wBDQLU	Best VGM 1866 - Ys VI : The Ark of Napishtim - The Depth Napishtim
DWXXhLbqYOI	Best VGM 1868 - Mario Kart 64 - Kalimari Desert
3283ANpvPPM	Best VGM 1869 - Super Spy Hunter - Staff Roll
r6F92CUYjbI	Best VGM 1870 - Titan Souls - Forest Songs
MxyCk1mToY4	Best VGM 1871 - Koudelka - Kiss Twice
PQjOIZTv8I4	Best VGM 1872 - Super Street Fighter II Turbo - Cammy's Theme
XSSNGYomwAU	Best VGM 1873 - Suikoden - Theme of a Moonlit Night
ght6F5_jHQ0	Best VGM 1874 - Mega Man 4 - Dive Man Stage
0EhiDgp8Drg	Best VGM 1876 - Mario Party - Luigi's Engine Room
gF4pOYxzplw	Best VGM 1877 - Xenogears - Leftovers from the Dreams of The Strong (Yggdrasil)
KI6ZwWinXNM	Best VGM 1878 - Digimon Story : Cyber Sleuth - Kuremi Detective Agency
Xy9eA5PJ9cU	Best VGM 1879 - Pokemon - Viridian Forest
mNDaE4dD8dE	Best VGM 1880 - Monster Rancher 4 - Kawrea Volcano
OjRNSYsddz0	Best VGM 1881 - Yo-Kai Watch - vs Yo-Kai (Battle Theme)
eEZLBWjQsGk	Best VGM 1883 - Parasite Eve - Kyrie
CuQJ-qh9s_s	Best VGM 1884 - Tekken 2 - Quiet Interim Report
RBKbYPqJNOw	Best VGM 1886 - Wii Shop Channel
jhsNQ6r2fHE	Best VGM 1887 - 3D Dot Game Heroes - Passing Through The Forest
Pmn-r3zx-E0	Best VGM 1888 - Katamari Damacy - Wanda Wanda
imK2k2YK36E	Best VGM 1890 - Giftpia - FREE SLOW
2hfgF1RoqJo	Best VGM 1891 - Gunstar Heroes - Stage 1
A-dyJWsn_2Y	Best VGM 1892 - Pokken Tournament - Tellur Town (Autumn)
096M0eZMk5Q	Best VGM 1893 - Super Castlevania IV - Library
c7mYaBoSIQU	Best VGM 1894 - Contact - Aegis Desert
JrlGy3ozlDA	Best VGM 1895 - Deep Fear - Surfacing
cvae_OsnWZ0	Best VGM 1896 - Super Mario RPG - Hello, Happy Kingdom
mA2rTmfT1T8	Best VGM 1897 - Valdis Story - Pancakes
Zys-MeBfBto	Best VGM 1898 - Tales of Symphonia - Rovers
AQMonx8SlXc	Best VGM 1899 - Enthusia Professional Racing - The Infinite End
glcGXw3gS6Q	Best VGM 1900 - Silent Hill 3 - Innocent Moon & Maternal Heart
5lyXiD-OYXU	Best VGM 1901 - Wild Arms - Morning of the Journey
15PEwOkJ5DA	Best VGM 1902 - Super Mario Galaxy 2 - Throwback Galaxy
MK41-UzpQLk	Best VGM 1903 - Star Fox 64 - Select
un-CZxdgudA	Best VGM 1904 - Vortex - Voltair
bQ1D8oR128E	Best VGM 1905 - Castlevania : Portrait of Ruin - Gaze Up at the Darkness
hlCHzEa9MRg	Best VGM 1906 - Skies of Arcadia - Battle Theme #2
Yn9EmSHIaLw	Best VGM 1907 - Stardew Valley - Summer (Nature's Crescendo)
WwXBfLnChSE	Best VGM 1908 - Radiant Historia - Mechanical Kingdom
8bEtK6g4g_Y	Best VGM 1909 - Dragon Ball Z : Super Butoden - Imperfect Cell's Theme
bvbOS8Mp8aQ	Best VGM 1910 - Street Fighter V - Theme of F.A.N.G
nK-IjRF-hs4	Best VGM 1911 - Spyro : A Hero's Tail - Crocoville Swamp
mTnXMcxBwcE	Best VGM 1912 - Zelda : Ocarina of Time - Spirit Temple
d5OK1GkI_CU	Best VGM 1913 - Chrono Cross - Death Volcano
aPrcJy-5hoA	Best VGM 1914 - Westerado : Double Barreled - Forest Theme
udO3kaNWEsI	Best VGM 1915 - Xenoblade Chronicles - Fallen Arm ~ Day
vmUwR3aa6dc	Best VGM 1916 - F-Zero - White Land I
EvRTjXbb8iw	Best VGM 1917 - Unlimited Saga - DG "sadness"
sHQslJ2FaaM	Best VGM 1918 - Krater - Tutorial
O5a4jwv-jPo	Best VGM 1919 - Teenage Mutant Ninja Turtles - Overworld
RyQAZcBim88	Best VGM 1920 - Ape Escape 3 - Tomoki City (Part 2)
fXxbFMtx0Bo	Best VGM 1921 - Halo 3 ODST - Rain
jYFYsfEyi0c	Best VGM 1922 - Ragnarok Online - Plateau
cl6iryREksM	Best VGM 1923 - Zelda : Skyward Sword - The Sky
VktyN1crFLQ	Best VGM 1924 - Devilish - Stage 5 ~ Seaside
qBh4tvmT6N4	Best VGM 1925 - Max Payne 3 - Panama
H_rMLATTMws	Best VGM 1926 - Illusion of Gaia - Deep Sadness (Will's Dream)
fWqvxC_8yDk	Best VGM 1927 - Ecco : The Tides of Time (Sega CD) - Fin to Feather
718qcWPzvAY	Best VGM 1928 - Super Paper Mario - Castle Bleck
HImC0q17Pk0	Best VGM 1929 - FTL : Faster Than Light - Last Stand
ERohLbXvzVQ	Best VGM 1930 - Z-Out - Highscore
vLRhuxHiYio	Best VGM 1931 - Hotline Miami 2 - Around
MowlJduEbgY	Best VGM 1932 - Ori and the Blind Forest - Light of Nibel
obPhMUJ8G9k	Best VGM 1933 - Mother 3 - Alec's Log House
gTahA9hCxAg	Best VGM 1934 - Undertale - Bonetrousle
f0bj_Aqhbb8	Best VGM 1935 - Guild Wars 2 - Call of the Raven
ro4ceM17QzY	Best VGM 1936 - Sonic Lost World - Island Relics
Sime7JZrTl0	Best VGM 1937 - Castlevania - Walking on the Edge
7vpHPBE59HE	Best VGM 1938 - Valkyria Chronicles - Desperate Fight
tFsVKUoGJZs	Best VGM 1939 - Deus Ex - Versalife
dO4awKzd8rc	Best VGM 1940 - One Step Beyond - BGM 6
HmOUI30QqiE	Best VGM 1941 - Streets of Rage 2 - Dreamer (Stage 3)
nOeGX-O_QRU	Best VGM 1943 - Top Gear - Gear Box (Track 2)
ktnL6toFPCo	Best VGM 1944 - PaRappa the Rapper - Chop Chop Master Onion
B0nk276pUv8	Best VGM 1945 - Shovel Knight - An Underlying Problem (The Lost City ~ Mole Knight)
n4Pun5BDH0g	Best VGM 1946 - Okamiden - Underground Ruin
lwUtHErD2Yo	Best VGM 1947 - Furi - Wisdom of Rage
aOjeeAVojAE	Best VGM 1948 - Metroid AM2R - Hydro Station
9YY-v0pPRc8	Best VGM 1949 - Environmental Station Alpha - Valiant
y_4Ei9OljBA	Best VGM 1950 - Zelda : Minish Cap - Palace of Winds
DW-tMwk3t04	Best VGM 1951 - Grounseed - Village
9oVbqhGBKac	Best VGM 1952 - Castle in the Darkness - The Trees Can See
M4XYQ8YfVdo	Best VGM 1954 - Rollercoaster Tycoon 3 - Mermaid
PjlkqeMdZzU	Best VGM 1955 - Paladin's Quest II - Throne of the Immortals
sYVOk6kU3TY	Best VGM 1956 - South Park : The Stick of Truth - Character Creation
6VD_aVMOL1c	Best VGM 1957 - Dark Cloud 2 - Kazarov Stonehenge
GdOFuA2qpG4	Best VGM 1958 - Mega Man Battle Network 3 - Virus Busting
PRCBxcvNApQ	Best VGM 1959 - Glover - Atlantis Realm, Level 2
fWx4q8GqZeo	Best VGM 1960 - Digital Devil Saga - Spider's String ~ The Second Movement
zYMU-v7GGW4	Best VGM 1961 - Kingdom Hearts - Winnie the Pooh
r5n9re80hcQ	Best VGM 1962 - Dragon Quest VII 3DS - Memories of a Lost World
aTofARLXiBk	Best VGM 1963 - Jazz Jackrabbit 3 - Skygazer (Rocket)
cZVRDjJUPIQ	Best VGM 1964 - Kirby & The Rainbow Curse - The Wild Red Yonder
I0rfWwuyHFg	Best VGM 1965 - Time Trax - Theme #4
HTo_H7376Rs	Best VGM 1966 - Dark Souls II - Sir Alonne
4EBNeFI0QW4	Best VGM 1968 - OFF - Avatar Beat (Final Battle)
wBAXLY1hq7s	Best VGM 1969 - Ys Chronicles - Final Battle
JvGhaOX-aOo	Best VGM 1970 - Mega Man & Bass - Pirate Man Stage
I2LzT-9KtNA	Best VGM 1971 - The Oregon Trail - Main Theme
CD9A7myidl4	Best VGM 1972 - No More Heroes 2 - Subuta.1 (Duel Against Ranked #2: Alice Twilight)
N2_yNExicyI	Best VGM 1974 - Castlevania : Curse of Darkness - Baljhet Mountains
CPbjTzqyr7o	Best VGM 1975 - Last Bible III - Sky Wing
gf3NerhyM_k	Best VGM 1976 - Tales of Berseria - Theme of Velvet
-finZK4D6NA	Best VGM 1977 - Star Ocean 2 : The Second Story - Cuddle
3Bl0nIoCB5Q	Best VGM 1978 - Wii Sports - Main Theme
a5JdLRzK_uQ	Best VGM 1979 - Wild Arms 3 - Migratory Birds ~ Scoundrels (Overworld)
Ys_xfruRWSc	Best VGM 1980 - Pokemon Snap - Stone Valley
VMt6f3DvTaU	Best VGM 1982 - Mighty Switch Force - Love You Love You Love
tvGn7jf7t8c	Best VGM 1983 - Shinobi - Transfiguration
0_YB2lagalY	Best VGM 1984 - Marble Madness - Beginner Race
LAHKscXvt3Q	Best VGM 1985 - Space Harrier - Main Theme
EDmsNVWZIws	Best VGM 1986 - Dragon Quest - Chateau Ladutorm (Tantegel Castle)
he_ECgg9YyU	Best VGM 1987 - Mega Man - Elec Man Stage
d3mJsXFGhDg	Best VGM 1988 - Altered Beast - Rise from Your Grave
AzlWTsBn8M8	Best VGM 1989 - Tetris - Title Theme
iXDF9eHsmD4	Best VGM 1990 - F-Zero - Silence
77Z3VDq_9_0	Best VGM 1991 - Street Fighter II - Chun-Li's Theme
Xb8k4cp_mvQ	Best VGM 1992 - Sonic the Hedgehog 2 - Casino Night Zone
T_HfcZMUR4k	Best VGM 1993 - Doom - The Demons From Adrian's Pen (E2M2 ~ Containment Area)
a4t1ty8U9qw	Best VGM 1994 - Earthbound - Bus
YQasQAYgbb4	Best VGM 1995 - Terranigma - New Waters ~ Port
s6D8clnSE_I	Best VGM 1996 - Pokemon - Title Screen
W4259ddJDtw	Best VGM 1998 - Zelda : Ocarina of Time - House
Tug0cYK0XW0	Best VGM 1999 - Shenmue - FREE 1 (Walking Theme 1)
zTHAKsaD_8U	Best VGM 2000 - Super Mario Bros - Main Theme (Overworld)
cnjADMWesKk	Best VGM 2001 - Silent Hill 2 - Alone in the Town
g4Bnot1yBJA	Best VGM 2002 - The Elder Scrolls III : Morrowind - The Road Most Travelled
RAevlv9Y1ao	Best VGM 2003 - Tales of Symphonia - Raine
UoDDUr6poOs	Best VGM 2004 - World of Warcraft - Song of Elune
Is_yOYLMlHY	Best VGM 2005 - We ♥ Katamari - Bluffing Damacy
69142JeBFXM	Best VGM 2006 - Baten Kaitos Origins - Iconoclasm
nO3lPvYVxzs	Best VGM 2007 - Super Mario Galaxy - Rosalina in the Observatory 3
calW24ddgOM	Best VGM 2008 - Castlevania : Order of Ecclesia - An Empty Tome
ocVRCl9Kcus	Best VGM 2009 - Shatter - Argon Refinery
HpecW3jSJvQ	Best VGM 2010 - Xenoblade Chronicles - Snowy Valak Mountain
OViAthHme2o	Best VGM 2011 - The Binding of Isaac - Peace Be With You
JvMsfqT9KB8	Best VGM 2012 - Hotline Miami - Miami Disco
qNIAYDOCfGU	Best VGM 2013 - Guacamelee! - Caverna del Pollo (Living)
N1EyCv65yOI	Best VGM 2014 - Qbeh-1 : The Atlas Cube - Elevation
1UZ1fKOlZC0	Best VGM 2015 - Axiom Verge - The Axiom (Title Screen)
o5tflPmrT5c	[GOTY 2016 #10] Best VGM 2016 - I am Setsuna - The Winter Breeze
xZHoULMU6fE	[GOTY 2016 #9] Best VGM 2017 - Firewatch - Thorofare Hike
ZulAUy2_mZ4	[GOTY 2016 #8] Best VGM 2018 - Gears of War 4 - Main Theme
K2fx7bngK80	[GOTY 2016 #7] Best VGM 2019 - Thumper - Triangle
1KCcXn5xBeY	[GOTY 2016 #6] Best VGM 2020 - Inside - Submarine
44vPlW8_X3s	[GOTY 2016 #5] Best VGM 2021 - DOOM - BFG Division
Roj5F9QZEpU	[GOTY 2016 #4] Best VGM 2022 - Momodora : Reverie Under the Moonlight - Sacred Ordalia Grove
ZJGF0_ycDpU	[GOTY 2016 #3] Best VGM 2023 - Pokemon GO - Map Theme ~ Walking at Night
LXuXWMV2hW4	[GOTY 2016 #2] Best VGM 2024 - Metroid AM2R - Initial Descent
nuUYTK61228	[GOTY 2016 #1] Best VGM 2025 - Hyper Light Drifter - The Midnight Wood
XG7HmRvDb5Y	Best VGM 2026 - Yoshi's Woolly World - Shy But Deadly
KWRoyFQ1Sj4	Best VGM 2028 - Persona 5 - The Days When My Mother Was There (Pyramid)
CHd4iWEFARM	Best VGM 2029 - Klonoa - Nevertheless
MxShFnOgCnk	Best VGM 2030 - Soma Bringer - - Ring -
DTzf-vahsdI	Best VGM 2031 - Zelda : Breath of the Wild - Hyrule Castle
JxhYFSN_xQY	Best VGM 2032 - Musashi Samurai Legend - A New Hope
dobKarKesA0	Best VGM 2033 - Elemental Master - Setting Out (Staff Roll)
qmeaNH7mWAY	Best VGM 2034 - Animal Crossing : New Leaf - 7PM
-oGZIqeeTt0	Best VGM 2035 - NeoTokyo - Impetus
uM3dR2VbMck	Best VGM 2037 - Super Stickman Golf 2 - Pleased
uURUC6yEMZc	Best VGM 2038 - Yooka-Laylee - Tropic Trials
-Q2Srm60GLg	Best VGM 2039 - Dustforce - Pillars of Pepper
UmTX3cPnxXg	Best VGM 2040 - Super Mario 3D World - Sprawling Savanna
TcKSIuOSs4U	Best VGM 2042 - The Legendary Starfy - Hotcha Springs
k0f4cCJqUbg	Best VGM 2043 - Katamari Forever - Cherry Blossom Color Season (fanfare mix)
763w2hsKUpk	Best VGM 2044 - Paper Mario : The Thousand Year Door - Doopliss Battle
BCjRd3LfRkE	Best VGM 2045 - Castlevania : Symphony of the Night - Marble Gallery
vz59icOE03E	Best VGM 2046 - Boot Hill Heroes - Theme of the Past
nEBoB571s9w	Best VGM 2047 - Asterix & Obelix - Swiss Frontier
81dgZtXKMII	Best VGM 2048 - Nintendo 3DS Guide : Louvre - Main Theme
OpvLr9vyOhQ	Best VGM 2049 - Undertale - Ruins
ERUnY6EIsn8	Best VGM 2050 - Snake Pass - Sog-Gee's Realm (World 2 ~ Water)
7sc7R7jeOX0	Best VGM 2051 - Sonic and the Black Knight - Deep Woods
ygqp3eNXbI4	Best VGM 2053 - Pop'n Music 18 - Byakuya-Gentou
f_UurCb4AD4	Best VGM 2054 - Dewy's Adventure - Ancient Sensation
TIzYqi_QFY8	Best VGM 2055 - Legend of Dragoon - Peace Between Hills
TaRAKfltBfo	Best VGM 2056 - Etrian Odyssey IV - Labyrinth V ~ City of Radiant Ruin
YEoAPCEZyA0	Best VGM 2057 - Breath of Fire III - Eden
ABYH2x7xaBo	Best VGM 2058 - Faxanadu - Land of Mist
31NHdGB1ZSk	Best VGM 2059 - Metroid Prime 3 - Gandrayda Battle
hYHMbcC08xA	Best VGM 2060 - Mega Man 9 - Magma Burning (Magma Man Stage)
TdxJKAvFEIU	Best VGM 2061 - Lost Odyssey - Saman, Town of Merchants
oseD00muRc8	Best VGM 2062 - Phoenix Wright : Trials and Tribulations - Fragrance of Dark Coffee
ysoz5EnW6r4	Best VGM 2063 - Tekken 7 - Kazumi's Theme
eCS1Tzbcbro	Best VGM 2064 - Demon's Crest - Memorial of the Fallen Ones
LScvuN6-ZWo	Best VGM 2065 - Battletoads & Double Dragon - Abobo (Stage 1)
8hzjxWVQnxo	Best VGM 2066 - Soma - Satellite
CumPOZtsxkU	Best VGM 2067 - Skies of Arcadia - Dungeon Cave
MbkMki62A4o	Best VGM 2068 - Gran Turismo 5 - Slow on the Uptake
KTHBvQKkibA	Best VGM 2070 - The 7th Saga - Overworld
tNvY96zReis	Best VGM 2071 - Metal Gear Solid - Rex's Lair
DS825tbc9Ts	Best VGM 2072 - Phantasy Star Online - Leaving Flow
iTUBlKA5IfY	Best VGM 2073 - Pokemon Art Academy - BGM 03
GNqR9kGLAeA	Best VGM 2074 - Croc 2 - Hang Glider Valley
CLl8UR5vrMk	Best VGM 2075 - Yakuza 0 - Friday Night
_C_fXeDZHKw	Best VGM 2076 - Secret of Evermore - Ebon Keep ~ Castle
Mn3HPClpZ6Q	Best VGM 2077 - Vampire The Masquerade : Bloodlines - Downtown
BQRKQ-CQ27U	Best VGM 2078 - 3D Dot Game Heroes - Raejack Village
7u3tJbtAi_o	Best VGM 2079 - Grounseed - Spirit
9VE72cRcQKk	Best VGM 2080 - Super Runabout - Candy ~Blues for M~
wv6HHTa4jjI	Best VGM 2081 - Miitopia - Battle ­~ The Sky Scraper
GaOT77kUTD8	Best VGM 2082 - Jack Bros. - Mecha Fortress
DzXQKut6Ih4	Best VGM 2083 - Castlevania : Dracula X - Cemetery (Stage 4)
mHUE5GkAUXo	Best VGM 2084 - Wild Arms 4  - Taste of the Sand that Sheds no Tears
248TO66gf8M	Best VGM 2085 - Sonic Mania - Titanic Monarch Zone Act 1
nJN-xeA7ZJo	Best VGM 2087 - Treasure Master - The Moon (Stage 2)
Ca4QJ_pDqpA	Best VGM 2088 - Dragon Ball Z : The Legacy of Goku II - Kami's Lookout
_U3JUtO8a9U	Best VGM 2089 - Mario + Rabbids Kingdom Battle - Spooky Skirmish
_jWbBWpfBWw	Best VGM 2090 - Advance Wars - Andy's Theme
q-NUnKMEXnM	Best VGM 2091 - Evoland II - Searching for Something (Game of Cards)
-u_udSjbXgs	Best VGM 2092 - Radiata Stories - Itinerant Party
5CLpmBIb4MM	Best VGM 2094 - Summoner - Ikaemos Swamp
TTt_-gE9iPU	Best VGM 2095 - Bravely Default - Land of Radiant Flowers
5ZMI6Gu2aac	Best VGM 2096 - Suikoden III - Beautiful Grasslands
OXHIuTm-w2o	Best VGM 2097 - Super Mario RPG - Fight Against Smithy
eWsYdciDkqY	Best VGM 2098 - Jade Cocoon - Battle Drill
HaRmFcPG7o8	Best VGM 2099 - Shadow Hearts II : Covenant - Deep in Coma (Battle in Japan)
dgD5lgqNzP8	Best VGM 2100 - Dark Souls - Gwynevere, Princess of Sunlight
M_B1DJu8FlQ	Best VGM 2101 - Super Mario Odyssey - Jump Up, Super Star!
q87OASJOKOg	Best VGM 2102 - Castlevania : Aria of Sorrow - Inner Quarters
RNkUpb36KhQ	Best VGM 2103 - Titan Souls - The First Guardian
NuSPcCqiCZo	Best VGM 2104 - Pilotwings 64 - Replay / Results
nvv6JrhcQSo	Best VGM 2105 - Zelda : Spirit Tracks - Realm Overworld (Full Steam Ahead)
K5AOu1d79WA	Best VGM 2106 - Ecco the Dolphin : Defender of the Future - Aquamarine Bay
zS8QlZkN_kM	Best VGM 2107 - Guardian's Crusade - Cave of Fear
P9OdKnQQchQ	Best VGM 2108 - The Elder Scrolls IV : Oblivion - Watchman's Ease
HtJPpVCuYGQ	Best VGM 2109 - Chuck Rock II : Son of Chuck - Lively Lava, Spooky Cave
MkKh-oP7DBQ	Best VGM 2110 - Waterworld - Map
h0LDHLeL-mE	Best VGM 2111 - Sonic Forces - Fading World (Imperial Tower)
4CEc0t0t46s	Best VGM 2113 - Ittle Dew 2 - Stars (Star Woods)
dd2dbckq54Q	Best VGM 2114 - Black/Matrix - Deboneir
y9SFrBt1xtw	Best VGM 2115 - Mario Kart: Double Dash!! - Sherbet Land
hNCGAN-eyuc	Best VGM 2116 - Undertale - Snowdin Town
Urqrn3sZbHQ	Best VGM 2117 - Emil Chronicle Online - Snow Mirage
mRGdr6iahg8	Best VGM 2118 - Kirby 64 : The Crystal Shards - Shiver Star
JKVUavdztAg	Best VGM 2119 - Shovel Knight - A Cool Reception (Stranded Ship ~ Polar Knight)
O-v3Df_q5QQ	Best VGM 2120 - Star Fox Adventures - Snowhorn Wastes
jLrqs_dvAGU	Best VGM 2122  - Yoshi's Woolly World - Frozen Solid and Chilled
VxJf8k4YzBY	Best VGM 2123 - The Mummy Demastered - Salt and Sepulcher
h0ed9Kei7dw	Best VGM 2124 - Biker Mice from Mars - Vs. Race
x6VlzkDSU6k	Best VGM 2125 - Parasite Eve - Arise Within You (Battle Theme)
9ZanHcT3wJI	Best VGM 2126 - Contact - Le Chef Beach
pAlhuLOMFbU	Best VGM 2127 - World of Goo - Best of Times
cWTZEXmWcOs	Best VGM 2128 - Night in the Woods - Back to the Holler (Town 1)
J6Beh5YUWdI	Best VGM 2129 - Wario World - Credits
eRzo1UGPn9s	Best VGM 2130 - TMNT IV : Turtles in Time - Big Apple, 3AM
dUcTukA0q4Y	Best VGM 2131 - FTL : Faster Than Light - Rockmen (Battle)
Fs9FhHHQKwE	Best VGM 2132 - Chrono Cross - Dragon's Prayer
waesdKG4rhM	Best VGM 2133 - Dragon Quest VII 3DS - Heavenly Village
Cnn9BW3OpJs	Best VGM 2134 - Roommania #203 - Octopus Daughter
wdWZYggy75A	Best VGM 2135 - Mother 4 - Boom Town Lounge
03L56CE7QWc	[GOTY 2017 #10] Best VGM 2136 - Little Nightmares - Prison Toys
XSkuBJx8q-Q	[GOTY 2017 #9] Best VGM 2137 - Doki Doki Literature Club! - Main Theme
yzgSscW7klw	[GOTY 2017 #8] Best VGM 2138 - Steamworld Dig 2 - El Machino
b6QzJaltmUM	[GOTY 2017 #7] Best VGM 2139 - What Remains of Edith Finch - Milton's Tower
Vt2-826EsT8	[GOTY 2017 #6] Best VGM 2140 - Cosmic Star Heroine - Wicked Metropolis
SOAsm2UqIIM	[GOTY 2017 #5] Best VGM 2141 - Cuphead - Inkwell Isle One
6xXHeaLmAcM	[GOTY 2017 #3] Best VGM 2143 - Mario + Rabbids Kingdom Battle - Mid Boss Mayhem
F0cuCvhbF9k	[GOTY 2017 #2] Best VGM 2144 - Zelda : Breath of the Wild - Hateno Village (Day)
A1b4QO48AoA	[GOTY 2017 #1] Best VGM 2145 - Hollow Knight - City of Tears
s25IVZL0cuE	Best VGM 2146 - Castlevania : Portrait of Ruin - Jail of Jewels
pb3EJpfIYGc	Best VGM 2147 - Persona 5 - Beneath the Mask
3Hf0L8oddrA	Best VGM 2148 - Lagoon - Lagoon Castle
sN8gtvYdqY4	Best VGM 2149 - Opoona - Tokione
LD4OAYQx1-I	Best VGM 2150 - Metal Gear Solid 4 - Old Snake
l1UCISJoDTU	Best VGM 2151 - Xenoblade Chronicles 2 - Land of Morytha
AdI6nJ_sPKQ	Best VGM 2152 - Super Stickman Golf 3 - Crystal Cliffs
xP3PDznPrw4	Best VGM 2154 - Dragon Quest IX - Cross the Fields, Cross the Mountains
RP5DzEkA0l8	Best VGM 2156 - Machinarium - The Sea
I4b8wCqmQfE	Best VGM 2157 - Phantasy Star Online Episode III - Hi, Guys! (Lobby ~ Light)
NtXv9yFZI_Y	Best VGM 2158 - Earthbound - Hospital
DmpP-RMFNHo	Best VGM 2159 - The Elder Scrolls III : Morrowind - Peaceful Waters
YmaHBaNxWt0	Best VGM 2160 - Tekken 7 - Infinite Azure (Moonsiders 1st)
RpQlfTGfEsw	Best VGM 2161 - Sonic CD - Tidal Tempest (US)
qP_40IXc-UA	Best VGM 2162 - Mutant Mudds - World 3-2
6TJWqX8i8-E	Best VGM 2163 - Moon : Remix RPG Adventure - Warp Wet Woods
qqa_pXXSMDg	Best VGM 2164 - Panzer Dragoon Saga - Paet
